"","Date","Time","Lon","Lat","FishNASC"
"805",20151101," 13:49:07.8760",-5.21085333,55.20330667,305.460196
"806",20151101," 13:53:13.2510",-5.22521899,55.19962323,229.73879
"807",20151101," 13:57:15.6410",-5.23992543,55.19663125,44.317013
"808",20151101," 14:01:16.0160",-5.25491979,55.19388793,219.946604
"809",20151101," 14:05:18.3760",-5.27004833,55.19118667,223.227472
"810",20151101," 14:09:18.7510",-5.26039167,55.18540833,209.568014
"811",20151101," 14:13:17.1100",-5.247495,55.180205,354.269769
"812",20151101," 14:17:16.4850",-5.23489042,55.17498153,454.270985
"813",20151101," 14:21:19.8760",-5.22189333,55.16989667,855.909867
"814",20151101," 14:25:26.2510",-5.20874167,55.16508167,366.646953
"815",20151101," 14:29:34.6410",-5.195595,55.16028333,193.672738
"816",20151101," 14:33:43.0320",-5.18292796,55.15497544,397.735773
"817",20151101," 14:37:48.4070",-5.170695,55.14938167,952.957137
"818",20151101," 14:41:52.7980",-5.15860833,55.14368167,1615.635043
"819",20151101," 14:47:06.2820",-5.14597568,55.13794341,0
"820",20151101," 15:50:23.1880",-5.14316344,55.1380426,0
"821",20151101," 15:54:35.5790",-5.13156527,55.13229394,40.142508
"822",20151101," 15:58:40.9700",-5.14460661,55.12755474,89.373804
"823",20151101," 16:02:43.3450",-5.15862459,55.12350283,2097.72369
"824",20151101," 16:06:47.7040",-5.17268207,55.1195832,946.265825
"825",20151101," 16:10:57.0950",-5.18683916,55.11580281,121.077455
"826",20151101," 16:15:11.5010",-5.20106955,55.11219369,5.607968
"827",20151101," 16:19:29.8910",-5.21544976,55.10856126,48.072693
"828",20151101," 16:23:49.2980",-5.22917615,55.10446083,136.973625
"829",20151101," 16:28:06.7040",-5.24288299,55.1005681,20.280968
"830",20151101," 16:32:17.0950",-5.25673833,55.09672833,5.139342
"831",20151101," 16:36:23.4700",-5.27074667,55.09227833,41.451035
"832",20151101," 16:40:35.8760",-5.26365,55.08729,18.305962
"833",20151101," 16:44:58.2820",-5.24969167,55.08333,5.063406
"834",20151101," 16:49:20.6880",-5.23543167,55.07969167,3.200401
"835",20151101," 16:53:40.0950",-5.221825,55.07524,0
"836",20151101," 16:57:57.5010",-5.20851333,55.07047333,49.560775
"837",20151101," 17:02:11.8910",-5.19542667,55.06558,118.328038
"838",20151101," 17:06:25.2820",-5.18183833,55.06117167,0
"839",20151101," 17:10:39.6730",-5.16803,55.05699167,1.308849
"840",20151101," 17:14:49.0630",-5.15417833,55.05290833,10.18173
"841",20151101," 17:18:56.4540",-5.14029333,55.04866167,33.247532
"842",20151101," 17:23:00.8290",-5.12616962,55.0452273,0
"843",20151102," 07:45:11.2980",-5.27392682,55.24804059,131.883753
"844",20151102," 07:49:08.6730",-5.28918387,55.25008553,70.326534
"845",20151102," 07:53:09.0480",-5.3045463,55.25166674,33.996955
"846",20151102," 07:57:09.4230",-5.31997167,55.25330245,77.384678
"847",20151102," 08:01:09.7980",-5.33545105,55.25483718,0
"848",20151102," 08:05:09.1570",-5.35081464,55.25649524,4.947103
"849",20151102," 08:09:09.5320",-5.36622883,55.25830628,1.086272
"850",20151102," 08:13:09.9070",-5.3815005,55.26026031,11.434784
"851",20151102," 08:17:10.2820",-5.39675496,55.26220792,4.630104
"852",20151102," 08:21:08.6570",-5.41191167,55.26422333,0
"853",20151102," 08:25:08.0320",-5.42719583,55.26617876,15.276768
"854",20151102," 08:29:07.4070",-5.44248124,55.26797745,0
"855",20151102," 08:33:06.7820",-5.45793959,55.26960462,0
"856",20151102," 08:37:05.1410",-5.47335825,55.27116392,35.902536
"857",20151102," 08:41:03.5160",-5.48879496,55.2727619,0
"858",20151102," 08:44:57.8760",-5.50404833,55.27434301,0
"859",20151102," 08:48:49.2510",-5.51901149,55.27590482,0.220282
"860",20151102," 08:52:51.6260",-5.530345,55.28102667,0
"861",20151102," 08:57:02.0160",-5.537115,55.28905833,18.641138
"862",20151102," 09:01:09.4070",-5.54548391,55.296657,0
"863",20151102," 09:05:11.7660",-5.55395488,55.30420854,0
"864",20151102," 09:09:17.1410",-5.55957701,55.31221347,0
"865",20151102," 09:13:22.5320",-5.54570568,55.31540143,0
"866",20151102," 09:17:26.9070",-5.53025293,55.31716067,0
"867",20151102," 09:21:26.2820",-5.51489223,55.31877023,0
"868",20151102," 09:25:19.6410",-5.49941068,55.32065158,70.754078
"869",20151102," 09:29:14.0160",-5.48405667,55.32269667,26.7743
"870",20151102," 09:33:09.3910",-5.46879667,55.32487333,1.520029
"871",20151102," 09:37:03.7510",-5.45364667,55.32706333,10143.634281
"872",20151102," 09:41:00.1100",-5.43815833,55.328665,211.7186
"873",20151102," 09:44:57.4850",-5.42259333,55.33018333,11.516937
"874",20151102," 09:48:52.8600",-5.40717883,55.33162269,88.568839
"875",20151102," 09:52:48.2200",-5.3917272,55.33362099,57.630781
"876",20151102," 09:56:44.5950",-5.37638639,55.33558732,92.912386
"877",20151102," 10:00:40.9540",-5.36111471,55.33735225,1017.698096
"878",20151102," 10:04:37.3130",-5.34578938,55.33908065,714.754179
"879",20151102," 10:08:31.6730",-5.33032821,55.34069346,342.798655
"880",20151102," 10:12:26.0480",-5.31483167,55.34224167,1746.396447
"881",20151102," 10:16:19.4070",-5.29939333,55.34398667,399.967353
"882",20151102," 10:20:11.7660",-5.28406167,55.34597,1498.525812
"883",20151102," 10:24:04.1260",-5.2765455,55.34982957,682.145728
"884",20151102," 10:28:00.5010",-5.29172359,55.35192237,344.879672
"885",20151102," 10:32:02.8760",-5.30709485,55.35370159,2155.827931
"886",20151102," 10:36:07.2660",-5.32251804,55.35539652,512.27365
"887",20151102," 10:40:12.6410",-5.33785478,55.3571823,556.258065
"888",20151102," 10:44:17.0320",-5.35310793,55.35940712,538.825724
"889",20151102," 10:48:18.4070",-5.36825737,55.36183667,62.288999
"890",20151102," 10:52:17.7820",-5.38333833,55.36443333,17.007927
"891",20151102," 10:56:16.1410",-5.398275,55.36717,377.724573
"892",20151102," 11:00:17.5160",-5.41345667,55.369425,201.131623
"893",20151102," 11:04:17.8760",-5.428625,55.371535,8.420106
"894",20151102," 11:08:18.2510",-5.44392739,55.37360677,0.361098
"895",20151102," 11:12:17.6260",-5.45909983,55.37567508,0
"896",20151102," 11:16:17.0010",-5.4743827,55.3778423,30.821546
"897",20151102," 11:20:12.3760",-5.48969406,55.37990841,0.879167
"898",20151102," 11:24:03.7350",-5.50491631,55.38204035,0
